Format Version,1.23,Take Name,hri_snimanje_vjezbe_02_y,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2026-01-22 08.38.54.976 AM,Capture Start Frame,179641,Total Frames in Take,2949,Total Exported Frames,2949,Rotation Type,Quaternion,Length Units,Millimeters,Coordinate Space,Global

,Type,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,MarkerSet 001:mali,MarkerSet 001:mali,MarkerSet 001:mali,MarkerSet 001:palac,MarkerSet 001:palac,MarkerSet 001:palac,MarkerSet 001:srednji,MarkerSet 001:srednji,MarkerSet 001:srednji,MarkerSet 001:zapesce,MarkerSet 001:zapesce,MarkerSet 001:zapesce
,ID,"524E5026B0DF76111F0","524E5026B0DF76111F0","524E5026B0DF76111F0","51DE5026B0DF76111F0","51DE5026B0DF76111F0","51DE5026B0DF76111F0","51FE5026B0DF76111F0","51FE5026B0DF76111F0","51FE5026B0DF76111F0","517E5026B0DF76111F0","517E5026B0DF76111F0","517E5026B0DF76111F0"
,,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
330,2.750000,32.400387,1660.124023,-136.161789,139.122192,1638.448364,-196.178497,77.230621,1655.897217,-101.795570,49.115730,1681.381714,-223.633408
331,2.758000,32.551407,1661.984497,-136.632202,139.431671,1639.821045,-196.426392,76.672585,1657.458984,-101.936501,49.617531,1682.858887,-224.101578
332,2.767000,32.736870,1663.713135,-137.080124,139.703369,1641.176392,-196.471146,76.610489,1659.219116,-102.419540,50.091587,1684.343994,-224.606873
333,2.775000,32.965206,1665.372925,-137.481049,139.933075,1642.523804,-196.713837,76.605225,1660.652100,-102.528717,50.449314,1685.829590,-225.034592
334,2.783000,33.156742,1666.833862,-137.935135,140.193726,1643.782715,-197.053802,76.639481,1661.790039,-102.393394,50.854717,1687.299072,-225.435715
335,2.792000,33.501507,1668.246948,-138.306885,140.533691,1645.153564,-197.303391,77.420532,1663.569336,-103.288857,51.251507,1688.652588,-225.775253
336,2.800000,33.965786,1669.571899,-138.712601,140.890289,1646.555176,-197.652069,78.457443,1665.223022,-104.418327,51.698700,1690.041870,-226.076370
337,2.808000,34.366962,1670.788574,-138.966263,141.224457,1647.872925,-197.959839,78.741066,1666.341431,-104.531174,52.030491,1691.375977,-226.374924
338,2.817000,34.794174,1671.951538,-139.180542,141.587158,1649.089478,-198.287262,78.800850,1667.300659,-104.628304,52.376839,1692.775879,-226.629684
339,2.825000,35.219513,1673.126465,-139.327194,142.002655,1650.540649,-198.685699,78.961845,1668.077148,-104.500710,52.737255,1694.110962,-226.823273
340,2.833000,35.713497,1674.421143,-139.475296,142.406204,1652.066284,-199.307220,79.153015,1668.992432,-104.219620,53.025761,1695.482788,-227.013672
341,2.842000,36.114895,1675.783203,-139.679382,142.875946,1653.609985,-199.798828,79.678795,1670.416992,-104.523643,53.283249,1696.995972,-227.233765
342,2.850000,36.394852,1677.094238,-139.938385,143.232468,1654.912109,-200.052490,80.836235,1672.495850,-105.979507,53.652443,1698.400391,-227.564529
343,2.858000,36.781658,1678.708130,-140.257156,143.419250,1656.369507,-200.194611,81.568436,1673.995728,-106.467850,54.032146,1699.777710,-227.853699
344,2.867000,37.088791,1680.434082,-140.608719,143.649155,1657.933960,-200.315765,82.067848,1675.600342,-106.409271,54.454002,1701.180542,-228.049942
345,2.875000,37.138794,1682.054321,-140.922302,143.820343,1659.205688,-200.241379,82.139473,1677.089355,-106.393311,54.764687,1702.665527,-228.402618
346,2.883000,37.429726,1683.887695,-141.262665,143.976151,1660.622559,-200.178680,81.785522,1678.709595,-106.515015,55.185181,1704.166138,-228.720490
347,2.892000,37.606110,1685.537109,-141.687302,144.044083,1662.185059,-200.131302,81.383568,1680.786377,-107.105843,55.565865,1705.711426,-229.119919
348,2.900000,37.925289,1687.440796,-142.278885,144.151871,1663.579956,-200.067322,81.174210,1682.525391,-107.351921,55.965275,1707.239868,-229.553055
349,2.908000,38.043304,1689.058594,-142.625198,144.417252,1664.850220,-200.090622,81.047028,1683.951538,-107.212021,56.410049,1708.746094,-229.999985
350,2.917000,38.231087,1690.623779,-143.028336,144.602219,1666.321777,-200.032181,80.850082,1684.967651,-106.677551,56.763203,1710.200562,-230.400055
351,2.925000,38.426273,1692.212402,-143.392883,144.802170,1667.865112,-200.165741,81.064499,1686.311157,-106.699127,57.103935,1711.717896,-230.763901
352,2.933000,38.712093,1693.428467,-143.782959,145.121521,1669.342041,-200.597351,80.981194,1687.532471,-106.694519,57.413677,1713.243408,-231.085114
353,2.942000,39.093658,1694.815552,-144.133484,145.494110,1670.810303,-200.866226,81.053101,1688.864136,-106.076057,57.757156,1714.718262,-231.311829
354,2.950000,39.512577,1696.202148,-144.406601,145.863129,1672.433472,-201.225861,81.482605,1690.167236,-106.199951,58.034210,1716.208740,-231.575546
355,2.958000,39.994701,1697.450439,-144.724808,146.177780,1673.988037,-201.791534,82.059212,1691.516479,-106.680618,58.282310,1717.749756,-231.869675
356,2.967000,40.474377,1698.872925,-144.931870,146.569000,1675.482300,-202.097595,82.812767,1693.149780,-107.427910,58.682068,1719.249878,-232.223328
357,2.975000,41.030331,1700.348145,-145.265472,147.010483,1677.289551,-202.567551,83.542900,1694.520264,-108.490303,58.961853,1720.720703,-232.526291
358,2.983000,41.564919,1701.990356,-145.524506,147.475998,1679.011108,-203.282074,84.357872,1696.210693,-109.791595,59.304226,1722.349487,-232.920044
359,2.992000,41.956020,1703.520142,-145.937012,148.027267,1680.642090,-203.934814,85.857552,1698.723999,-111.506508,59.685066,1723.843872,-233.328934
360,3.000000,42.714130,1705.339478,-146.413055,148.438675,1682.335571,-204.370560,86.373070,1700.637573,-111.908966,60.141403,1725.404419,-233.711166
361,3.008000,43.154167,1707.191162,-146.850967,148.814835,1683.992920,-204.801743,86.727150,1702.446167,-112.353287,60.493237,1727.042358,-234.256546
362,3.017000,43.525234,1709.018677,-147.273590,149.030899,1685.322876,-204.911819,86.711617,1704.195312,-112.503738,60.959793,1728.567017,-234.775513
363,3.025000,43.761559,1710.861694,-147.812012,149.257919,1686.871338,-205.171555,86.578537,1705.620117,-112.330482,61.362980,1730.201416,-235.251099
364,3.033000,43.977654,1712.725342,-148.356400,149.445145,1688.510254,-205.237457,86.695023,1707.340088,-112.459610,61.782158,1731.733765,-235.861313
365,3.042000,44.123116,1714.336792,-148.960083,149.719025,1689.799805,-205.384521,86.490540,1708.786621,-112.415886,62.236626,1733.232056,-236.428741
366,3.050000,44.183174,1716.108643,-149.421783,149.987732,1691.260132,-205.750565,86.110184,1710.378540,-111.633301,62.662407,1734.833252,-236.942444
367,3.058000,44.594742,1717.813965,-150.024887,150.195770,1692.959229,-206.240921,85.521004,1711.804932,-110.945419,63.012547,1736.354614,-237.441040
368,3.067000,44.655495,1719.283691,-150.447021,150.577377,1694.587158,-206.662827,86.427467,1713.590820,-112.006577,63.375050,1737.918701,-237.951630
369,3.075000,45.082169,1720.976318,-150.989212,150.896484,1696.007324,-207.182846,87.369377,1715.498169,-113.627136,63.666290,1739.425903,-238.363129
370,3.083000,45.424873,1722.379761,-151.341583,151.196762,1697.716919,-207.548965,88.104668,1717.302246,-115.500343,63.878380,1740.956543,-238.841751
371,3.092000,45.951294,1723.914673,-151.698715,151.517471,1699.521973,-208.034378,88.617126,1718.927612,-116.359871,64.060158,1742.514404,-239.234604
372,3.100000,46.372849,1725.342896,-151.985703,151.850906,1700.993530,-208.663391,88.951447,1720.235962,-116.522804,64.324799,1744.043457,-239.575729
373,3.108000,46.899452,1726.535767,-152.512238,152.309189,1702.775879,-209.413422,89.466995,1721.886230,-116.613480,64.383270,1745.583618,-239.984680
374,3.117000,47.423599,1727.986694,-152.903503,152.675507,1704.651611,-210.093445,90.419785,1723.377930,-117.785828,64.605270,1747.117310,-240.404800
375,3.125000,47.807281,1729.485718,-153.339554,153.006912,1706.296753,-210.734070,91.032875,1725.035767,-118.719475,64.804558,1748.567017,-240.854950
376,3.133000,48.021873,1731.005371,-153.660950,153.108826,1707.942627,-211.086868,91.205261,1726.686035,-118.959854,64.938469,1750.122437,-241.347321
377,3.142000,48.225163,1732.714233,-154.040329,153.239304,1709.829224,-211.322052,91.036011,1728.115845,-119.097420,65.049591,1751.671997,-241.758484
378,3.150000,48.176540,1734.373657,-154.424545,153.287888,1711.315918,-211.543686,91.098351,1729.682495,-119.374611,65.160286,1753.197876,-242.156586
379,3.158000,48.140572,1736.110718,-154.823776,153.297165,1712.895386,-211.682953,90.809303,1731.351929,-119.576637,65.253647,1754.741089,-242.590042
380,3.167000,48.037380,1737.752686,-155.303085,153.260971,1714.680908,-211.786865,90.434120,1732.775146,-119.317360,65.419868,1756.268799,-242.937286
381,3.175000,47.893536,1739.569580,-155.685287,153.243515,1716.076294,-211.857819,90.362480,1734.601196,-119.678604,65.444633,1757.741333,-243.384491
382,3.183000,47.792027,1741.206665,-156.076920,153.106674,1717.407837,-212.579208,90.064407,1736.359619,-119.890358,65.543335,1759.263916,-243.834839
383,3.192000,47.712631,1742.928955,-156.440720,154.113617,1718.636841,-211.229034,89.720261,1737.769775,-119.668098,65.684204,1760.726807,-244.187988
384,3.200000,47.788731,1744.329468,-156.863815,155.290146,1719.701904,-209.316574,89.849327,1739.411377,-119.865753,65.696014,1762.161255,-244.436890
385,3.208000,47.714142,1745.881226,-157.168900,155.305588,1721.088989,-209.389435,89.541580,1741.466431,-119.527344,65.907463,1763.570679,-244.873795
386,3.217000,47.906296,1747.358398,-157.557327,155.596252,1722.586060,-209.450638,89.319092,1742.741089,-118.914635,66.014420,1764.927979,-245.207687
387,3.225000,48.077602,1748.767334,-157.949448,155.615570,1724.199951,-210.058365,89.435234,1744.061523,-118.972633,66.071625,1766.302490,-245.624161
388,3.233000,48.208416,1750.331299,-158.301559,155.866547,1725.617554,-210.489304,89.408394,1745.539795,-119.293510,66.262901,1767.739990,-246.035294
389,3.242000,48.206566,1751.678101,-158.635727,155.921799,1727.042603,-210.841843,89.657722,1747.024536,-119.722618,66.410484,1769.073853,-246.374710
390,3.250000,48.348560,1753.288330,-159.043106,156.062378,1728.703125,-210.942474,89.977493,1748.826660,-120.580605,66.518692,1770.480225,-246.834244
391,3.258000,48.338390,1754.882812,-159.458176,156.168030,1730.152466,-210.827667,90.500420,1750.798706,-122.065514,66.636322,1771.904419,-247.265854
392,3.267000,48.282654,1756.280396,-159.921616,156.187042,1731.537964,-211.177505,90.753418,1752.632690,-123.952766,66.803719,1773.274048,-247.671219
393,3.275000,48.327587,1758.145996,-160.307678,156.277222,1733.162842,-211.336838,90.912422,1754.189453,-124.304878,66.928131,1774.697510,-248.177643
394,3.283000,48.400581,1759.686035,-160.737381,156.383377,1734.705322,-211.319946,90.923927,1755.712891,-124.492813,67.086067,1776.065308,-248.615555
395,3.292000,48.345676,1761.136353,-161.202698,156.504074,1736.065674,-211.498413,90.632530,1757.102417,-124.678795,67.236420,1777.464966,-248.961105
396,3.300000,48.458599,1762.715576,-161.641037,156.515305,1737.432373,-212.088165,90.277176,1758.243530,-124.553032,67.343124,1778.781860,-249.465485
397,3.308000,48.587677,1764.045654,-162.092621,156.743042,1738.832764,-212.336121,90.544472,1759.840698,-124.753136,67.550896,1780.109497,-249.896164
398,3.317000,48.730370,1765.423950,-162.402374,156.985886,1740.154419,-212.510925,90.866692,1761.978149,-125.322502,67.673218,1781.342163,-250.215973
399,3.325000,49.003765,1766.700806,-162.751709,157.124283,1741.389526,-212.991333,91.711487,1763.534546,-126.959549,67.832123,1782.584229,-250.501282
400,3.333000,49.176403,1767.814819,-162.989166,157.376282,1742.632568,-213.579025,92.146080,1764.674194,-127.509178,67.941803,1783.789551,-250.855148
401,3.342000,49.267490,1768.877686,-162.909286,157.688263,1743.939819,-213.646790,92.273376,1765.674438,-127.742767,68.137772,1784.970459,-251.041977
402,3.350000,49.510929,1770.016968,-162.988159,157.935440,1745.322632,-213.750259,92.473404,1766.654297,-127.966660,68.298653,1786.129517,-251.205444
403,3.358000,49.740005,1771.087646,-163.251907,158.038467,1746.507690,-214.233734,92.537529,1767.563477,-127.663254,68.418945,1787.318237,-251.469589
404,3.367000,49.855972,1772.093384,-163.424591,158.301804,1747.633667,-214.585953,92.580994,1768.379639,-127.510635,68.587181,1788.501831,-251.692978
405,3.375000,50.220253,1773.286865,-163.585587,158.536392,1748.975098,-214.544342,92.544601,1769.173706,-127.381683,68.826881,1789.608765,-251.856537
406,3.383000,50.381756,1774.459595,-163.784576,158.592270,1750.300049,-214.470383,92.764717,1770.506470,-127.720581,68.953049,1790.677124,-252.080353
407,3.392000,50.422504,1775.628906,-163.972992,158.676804,1751.511963,-214.531128,92.812553,1771.718018,-127.791496,69.073845,1791.899902,-252.201736
408,3.400000,50.551949,1776.695190,-164.266052,158.824890,1752.598511,-214.697464,92.695503,1772.783569,-127.696571,69.226898,1793.057739,-252.361923
409,3.408000,50.524632,1777.889038,-164.344467,158.893265,1753.787354,-214.662643,92.413368,1773.722656,-127.344269,69.360428,1794.098267,-252.560944
410,3.417000,50.475960,1779.132202,-164.499756,158.947403,1755.052856,-214.483871,92.417236,1775.322266,-127.248344,69.493652,1795.179565,-252.677353
411,3.425000,50.484360,1780.308228,-164.658829,158.989243,1756.101074,-214.482269,92.432053,1776.541260,-127.561790,69.581413,1796.301025,-252.713181
412,3.433000,50.484535,1781.327026,-164.712967,159.030045,1757.120850,-214.568146,92.708931,1778.328003,-128.239243,69.679993,1797.359741,-252.759308
413,3.442000,50.331436,1782.374634,-164.673965,159.161118,1758.207275,-214.539047,93.283699,1779.805420,-129.385773,69.737831,1798.305420,-252.903824
414,3.450000,50.379196,1783.431885,-164.783295,159.249588,1759.321289,-214.385941,95.265572,1779.748657,-129.153976,69.777542,1799.273193,-252.945129
415,3.458000,50.374855,1784.436401,-164.874359,159.250000,1760.346436,-214.361908,95.733856,1780.387695,-128.926163,69.787697,1800.297607,-252.880447
416,3.467000,50.291470,1785.308960,-164.924149,159.294128,1761.318970,-214.370804,95.745026,1781.267944,-129.014557,69.796852,1801.300659,-252.853745
417,3.475000,50.197136,1786.275635,-164.910461,159.322388,1762.220825,-214.345612,95.637901,1782.343994,-129.007477,69.828560,1802.178589,-252.910583
418,3.483000,50.035530,1787.207520,-164.907776,159.282181,1763.262451,-214.173920,95.521851,1783.307617,-129.021667,69.867294,1803.020386,-253.009079
419,3.492000,49.932312,1788.116821,-164.960709,159.222351,1764.238892,-213.818024,95.398109,1784.191162,-129.036621,69.880157,1803.886719,-253.064423
420,3.500000,49.943439,1789.064575,-165.061752,159.165268,1765.118774,-213.713928,95.069107,1785.185913,-128.791153,69.889977,1804.751465,-253.030457
421,3.508000,49.866009,1789.933105,-165.109711,159.193420,1765.979248,-213.697418,95.033157,1786.078003,-128.698532,69.945396,1805.562500,-253.011261
422,3.517000,49.867020,1790.807129,-165.138489,159.263931,1766.762451,-213.654938,95.038269,1786.946411,-128.906952,69.993889,1806.311401,-253.024277
423,3.525000,49.808506,1791.612915,-165.168549,159.319550,1767.655029,-213.601044,95.089256,1787.865112,-128.943298,70.082756,1807.084106,-253.027832
424,3.533000,49.803867,1792.394043,-165.155441,159.396118,1768.462646,-213.420502,95.127472,1788.677612,-128.961197,70.095520,1807.833862,-253.100311
425,3.542000,49.887405,1793.152588,-165.205841,159.438385,1769.316895,-213.345856,95.099525,1789.471069,-128.991119,70.146637,1808.519775,-253.179367
426,3.550000,49.921688,1793.816650,-165.300385,159.584503,1770.025879,-213.364960,95.224815,1790.184937,-128.969742,70.199821,1809.152466,-253.255096
427,3.558000,49.951675,1794.431763,-165.345352,159.682449,1770.646851,-213.534225,95.285095,1790.785645,-128.977158,70.297401,1809.768555,-253.277267
428,3.567000,49.981937,1795.028320,-165.356232,159.748825,1771.228638,-213.654709,95.161156,1791.294434,-128.960159,70.365402,1810.421265,-253.212219
429,3.575000,49.762226,1795.475586,-165.349899,159.792221,1771.790161,-213.441086,95.111183,1791.747070,-128.943573,70.376709,1811.018311,-253.148682
430,3.583000,49.831253,1796.031250,-165.233093,159.759033,1772.512939,-213.246933,95.095856,1792.192139,-128.907471,70.349380,1811.640747,-253.049042
431,3.592000,49.739334,1796.573486,-165.187683,159.710648,1773.389526,-213.098129,95.008743,1792.747803,-128.848022,70.302399,1812.278564,-252.977524
432,3.600000,49.630692,1797.134521,-165.160583,159.453125,1774.208130,-213.321777,94.861565,1793.427979,-128.763458,70.271133,1812.887451,-252.956039
433,3.608000,49.647610,1797.856323,-165.153778,159.391205,1775.036133,-213.790588,94.926292,1794.120483,-128.661240,70.250076,1813.494263,-253.002380
434,3.617000,49.609859,1798.568115,-165.171051,159.241623,1775.753662,-214.581024,94.726326,1794.820557,-128.477890,70.271805,1814.147583,-253.052505
435,3.625000,49.454750,1799.203857,-165.228058,158.838089,1776.669067,-215.096298,94.654747,1795.495605,-128.563217,70.280647,1814.811035,-253.050598
436,3.633000,49.404411,1799.869995,-165.216034,158.100739,1777.943237,-215.960434,94.592232,1796.260864,-128.530319,70.252884,1815.437256,-252.952194
437,3.642000,49.241512,1800.467407,-165.130539,157.860764,1778.872314,-216.124893,94.488907,1797.018188,-128.460083,70.260193,1816.066040,-252.809021
438,3.650000,49.105942,1801.059204,-165.042130,157.869324,1779.558594,-215.922928,94.311302,1797.677246,-128.388657,70.290871,1816.691772,-252.667099
439,3.658000,49.130283,1801.712891,-164.919647,157.874832,1780.223877,-215.806305,94.311920,1798.161987,-128.317200,70.305573,1817.228027,-252.659714
440,3.667000,49.082058,1802.255127,-164.941971,157.880936,1780.755249,-215.712158,94.197662,1798.656128,-128.216309,70.386436,1817.760742,-252.732391
441,3.675000,49.049126,1802.750488,-165.006927,157.885925,1781.158813,-215.496750,94.109215,1799.113159,-128.163177,70.448235,1818.388428,-252.615509
442,3.683000,48.872326,1803.160522,-165.070511,157.918839,1781.501831,-215.335587,93.859276,1799.547241,-128.141190,70.524345,1818.943481,-252.522171
443,3.692000,48.873978,1803.647583,-165.095306,157.881226,1781.898560,-215.212448,93.612465,1799.923584,-127.922043,70.553879,1819.431763,-252.460419
444,3.700000,48.854553,1804.132812,-165.107864,157.818756,1782.429077,-215.149872,93.419479,1800.252075,-127.808586,70.565239,1819.929810,-252.435989
445,3.708000,48.762814,1804.569824,-165.151245,157.784241,1783.069092,-215.115753,93.296104,1800.676880,-127.816689,70.547264,1820.500366,-252.370514
446,3.717000,48.588654,1804.960449,-165.156082,157.811798,1783.710938,-215.010315,93.377243,1801.188965,-128.044464,70.527222,1821.058105,-252.358521
447,3.725000,48.516567,1805.433350,-165.165955,157.838120,1784.476196,-215.058014,93.382454,1801.771606,-128.116028,70.502785,1821.568237,-252.444916
448,3.733000,48.672306,1806.011597,-165.181915,157.851532,1785.135010,-215.177628,93.538574,1802.296875,-128.145844,70.384354,1822.076660,-252.559097
449,3.742000,48.678001,1806.530029,-165.284561,157.838486,1785.716309,-215.217712,93.565109,1802.873779,-128.211960,70.343803,1822.602051,-252.711380
450,3.750000,48.560093,1807.026123,-165.404510,157.791245,1786.231445,-215.291794,93.577545,1803.485474,-128.344971,70.306854,1823.050781,-252.868057
451,3.758000,48.504654,1807.495972,-165.529404,157.771271,1786.687134,-215.301910,93.425850,1803.999390,-128.430161,70.314369,1823.469238,-252.994949
452,3.767000,48.576614,1808.024048,-165.685776,157.723038,1787.056396,-215.292694,93.184456,1804.557129,-128.350891,70.313950,1823.869385,-253.103760
453,3.775000,48.539684,1808.500732,-165.858017,157.712051,1787.476929,-215.274368,93.028229,1805.061401,-128.400970,70.358421,1824.245605,-253.210068
454,3.783000,48.488949,1808.913696,-166.061279,157.687134,1787.820312,-215.302353,93.086136,1805.482300,-128.676025,70.444771,1824.572510,-253.365906
455,3.792000,48.441673,1809.310425,-166.286011,157.667206,1788.066895,-215.305801,93.054749,1805.886353,-128.851944,70.562065,1824.863159,-253.568710
456,3.800000,48.350849,1809.601807,-166.481018,157.746780,1788.227295,-215.343674,93.038040,1806.136963,-128.972000,70.727310,1825.109009,-253.728561
457,3.808000,48.405846,1809.787842,-166.661011,157.928284,1788.324585,-215.369873,93.121254,1806.286743,-129.094757,70.943604,1825.254028,-253.822800
458,3.817000,48.530403,1809.892334,-166.774353,158.120804,1788.390747,-215.516983,93.263756,1806.375366,-129.258728,71.114677,1825.356445,-253.943329
459,3.825000,48.729980,1809.920044,-166.835480,158.301987,1788.529663,-215.709274,93.486916,1806.363403,-129.372818,71.277145,1825.435425,-254.034348
460,3.833000,48.947807,1809.903931,-166.862427,158.505005,1788.546875,-215.902161,93.765129,1806.327759,-129.459946,71.438690,1825.484619,-254.080322
461,3.842000,49.267860,1809.938843,-166.892349,158.763519,1788.576416,-216.081116,93.814514,1806.296509,-129.289734,71.598228,1825.468262,-254.138672
462,3.850000,49.511200,1809.904541,-166.909103,159.059875,1788.537354,-216.176361,93.986137,1806.148071,-129.170517,71.747139,1825.444336,-254.154205
463,3.858000,49.762238,1809.821533,-166.903687,159.269821,1788.409058,-216.266464,94.273819,1805.994263,-129.236237,71.899200,1825.403442,-254.159271
464,3.867000,49.946793,1809.527588,-166.976303,159.397461,1788.239380,-216.273209,94.728874,1805.896851,-129.618118,72.081329,1825.316162,-254.158463
465,3.875000,50.098381,1809.411743,-166.977875,159.557510,1788.133667,-216.310822,94.944969,1805.886841,-129.700775,72.248573,1825.243286,-254.180908
466,3.883000,50.225109,1809.351196,-166.964508,159.662674,1787.958984,-216.259125,95.069824,1805.762817,-129.696365,72.406075,1825.161133,-254.194443
467,3.892000,50.339489,1809.303833,-166.984528,159.832001,1787.754639,-216.137299,95.278656,1805.626953,-129.651230,72.565430,1825.044067,-254.207764
468,3.900000,50.470177,1809.219116,-166.977158,159.987656,1787.517944,-216.057816,95.402946,1805.517578,-129.637207,72.749451,1824.901367,-254.237152
469,3.908000,50.632179,1809.113037,-166.966949,160.118240,1787.322510,-216.030930,95.431343,1805.336670,-129.599472,72.954323,1824.742676,-254.238434
470,3.917000,50.797173,1808.988037,-166.940781,160.236435,1787.184448,-216.082657,95.601913,1805.120239,-129.532898,73.133896,1824.605835,-254.243011
471,3.925000,51.001965,1808.808350,-166.895844,160.453430,1786.909790,-216.119492,95.827705,1804.886230,-129.501465,73.348541,1824.426270,-254.215088
472,3.933000,51.240643,1808.601807,-166.823837,160.735168,1786.597290,-216.066681,96.057808,1804.636230,-129.445404,73.604874,1824.202026,-254.131821
473,3.942000,51.529640,1808.351562,-166.717865,161.022736,1786.273071,-216.148697,96.342339,1804.322998,-129.393936,73.863167,1823.934570,-254.028381
474,3.950000,51.863819,1808.011475,-166.609985,161.276535,1785.978882,-216.195114,96.852455,1803.887451,-129.318008,74.107140,1823.660278,-253.936050
475,3.958000,52.227524,1807.611084,-166.470718,161.539871,1785.609497,-216.222946,97.288307,1803.463989,-129.233536,74.330917,1823.355347,-253.822006
476,3.967000,52.590019,1807.176758,-166.296417,161.765106,1785.218872,-216.305542,97.689476,1802.959106,-129.136459,74.507477,1823.058105,-253.708603
477,3.975000,53.085751,1806.782349,-166.103638,161.963409,1784.858887,-216.334839,97.997856,1802.409912,-129.086395,74.679688,1822.760010,-253.547852
478,3.983000,53.320412,1806.311279,-165.926697,162.136566,1784.447632,-216.314346,98.341301,1801.882324,-128.992874,74.884254,1822.293823,-253.488892
479,3.992000,53.377953,1805.864380,-165.775574,162.302063,1784.066284,-216.295258,98.597313,1801.388306,-128.898361,75.038185,1821.941528,-253.386475
480,4.000000,53.531967,1805.488525,-165.628983,162.455887,1783.706055,-216.169769,98.798973,1801.013306,-128.792297,75.168465,1821.689941,-253.225677
481,4.008000,53.661266,1805.243164,-165.454391,162.607361,1783.382080,-216.024048,98.941132,1800.737549,-128.672256,75.319954,1821.473511,-253.039001
482,4.017000,53.880508,1804.973145,-165.478409,162.712646,1783.109253,-215.929581,99.041145,1800.559326,-128.551971,75.457268,1821.255981,-252.907074
483,4.025000,53.903923,1804.854736,-165.391937,162.750000,1782.855347,-215.807129,99.068405,1800.455566,-128.436646,75.581680,1821.060547,-252.790451
484,4.033000,53.921040,1804.768677,-165.318680,162.777725,1782.623779,-215.668472,99.082420,1800.396973,-128.335739,75.671135,1820.860352,-252.725037
485,4.042000,53.920395,1804.663818,-165.234299,162.813461,1782.356323,-215.540878,99.081413,1800.261963,-128.243973,75.739845,1820.677979,-252.692642
486,4.050000,53.997749,1804.541382,-165.178802,162.860031,1782.039307,-215.366013,98.905624,1800.103394,-127.979263,75.792717,1820.455444,-252.623566
487,4.058000,54.060318,1804.309326,-165.094147,162.973007,1781.768555,-215.291199,98.838417,1799.815796,-127.770546,75.822083,1820.211670,-252.538681
488,4.067000,54.007389,1803.952026,-164.904556,163.034393,1781.529907,-215.284103,99.034592,1799.474731,-127.785507,75.835945,1819.924072,-252.375931
489,4.075000,54.073299,1803.567017,-164.717194,163.071991,1781.294312,-215.199417,99.330894,1799.170776,-127.665161,75.816200,1819.631226,-252.249802
490,4.083000,54.182903,1803.201294,-164.521255,163.156921,1781.016235,-215.102051,99.321426,1798.842285,-127.529457,75.810806,1819.327026,-252.109589
491,4.092000,54.306309,1802.831055,-164.314529,163.273560,1780.754395,-214.935059,99.479401,1798.357056,-127.325577,75.842430,1818.978760,-251.909378
492,4.100000,54.485298,1802.613525,-163.913773,163.354965,1780.474854,-214.828049,99.636887,1797.894653,-127.171066,75.965492,1818.632935,-251.686600
493,4.108000,54.548958,1802.233643,-163.639236,163.384186,1780.141968,-214.651779,99.719353,1797.502808,-126.969429,75.992325,1818.307861,-251.450363
494,4.117000,54.458004,1801.775635,-163.595795,163.409058,1779.726562,-214.494904,99.741913,1797.180786,-126.795410,76.011520,1817.977173,-251.248688
495,4.125000,54.400707,1801.431519,-163.442841,163.441940,1779.343384,-214.263596,99.709244,1796.842651,-126.623627,76.028053,1817.628174,-251.007294
496,4.133000,54.330166,1801.064819,-163.249680,164.755341,1778.044678,-212.197571,99.711403,1796.452759,-126.453415,76.042931,1817.246582,-250.798248
497,4.142000,54.383205,1800.623779,-163.135529,165.160141,1777.152832,-210.425034,99.697838,1795.995117,-126.312958,76.065948,1816.848633,-250.682327
498,4.150000,54.580418,1800.157349,-163.064804,164.795792,1776.636108,-210.441666,99.525406,1795.427979,-125.986176,76.046127,1816.396851,-250.510986
499,4.158000,54.539883,1799.546143,-162.869873,164.698074,1776.101196,-210.763779,99.707047,1794.822144,-125.925659,76.048248,1815.898193,-250.395096
500,4.167000,54.596077,1799.122192,-162.452805,164.776306,1775.646606,-211.069153,100.005409,1794.238770,-125.829491,76.049316,1815.328613,-250.249237
501,4.175000,54.687752,1798.515137,-162.182022,164.723480,1775.150269,-211.623093,99.994408,1793.638428,-125.712769,76.047676,1814.794067,-250.014313
502,4.183000,54.703148,1797.910889,-161.940552,164.360016,1774.903809,-212.207947,100.109016,1792.973511,-125.476746,76.025650,1814.219116,-249.736908
503,4.192000,54.781097,1797.254150,-161.725769,164.098068,1774.691528,-212.555786,100.217018,1792.274170,-125.281006,75.978874,1813.583130,-249.515762
504,4.200000,54.979568,1796.572144,-161.525406,164.959167,1773.492065,-211.250198,100.369820,1791.542480,-125.068741,75.975471,1812.993042,-249.354553
505,4.208000,55.095997,1795.802612,-161.240829,165.405212,1772.448730,-209.621216,100.356941,1790.816895,-124.650368,75.981712,1812.385620,-249.179916
506,4.217000,55.196014,1795.021484,-160.931381,165.505096,1771.760010,-209.175049,100.455482,1790.015381,-124.341171,76.024612,1811.735596,-248.943741
507,4.225000,55.281498,1794.314575,-160.662857,165.566986,1771.028198,-209.265457,100.979095,1789.276978,-124.426247,76.065773,1811.094727,-248.706726
